Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0418,126315.4,39600,39600,23400
0419,112151.25,39600,39600,19800
0420,118589.75,39600,39600,19800
0421,132243,39600,39600,27000
0422,123063.2,39600,39600,28800
0423,107288.75,39600,39600,19800
0424,162945.55,39600,39600,30600
0425,106783.1,39600,39600,14400
0426,110211.45,39600,39600,21600
0427,118623.55,39600,39600,21600
0428,96759.15,39600,39600,18000
0429,145934.1,39600,39600,30600
0430,127745.3,39600,39600,23400
0431,121505.5,39600,39600,21600
0432,151895.55,39600,39600,28800
0433,140396.95,39600,39600,30600
0434,135109.35,39600,39600,25200
0435,108631.84999999998,39600,39600,23400
0436,138896.65,39600,39600,27000
0437,137361.35,39600,39600,28800
0438,110630,39600,39600,25200
0439,103757.9,39600,39600,23400
0440,112455.45,39600,39600,21600
0441,123842.8,39600,39600,25200
0442,145047.85,39600,39600,36000
0443,112980.4,39600,39600,23400
0444,125290.05,39600,39600,23400
0445,171602,39600,39600,27000
0446,116561,39600,39600,23400
0447,103427.55,39600,39600,21600
0448,104490.95,39600,39600,21600
0449,112251.2,39600,39600,25200
0450,127389.8,39600,39600,28800
0451,131740.95,39600,39600,25200
0452,141916.05,39600,39600,27000
0453,123330.45,39600,39600,18000
0454,116777.7,39600,39600,18000
0455,110187.15,39600,39600,19800
0456,123856.15,39600,39600,28800
0457,107720.15,39600,39600,21600
0458,140991.8,39600,39600,23400
0459,136301.7,39600,39600,23400
0460,127171.05,39600,39600,21600
0461,108374.6,39600,39600,23400
0462,113814.05,39600,39600,27000
0463,97451.95,39600,39600,16200
0464,120920.55,39600,39600,27000
0465,120351.15,39600,39600,30600
0466,107363.8,39600,39600,21600
0467,113776.5,39600,39600,25200
0468,101937.75,39600,39600,21600
0469,112783.25,39600,39600,18000
0470,146538.8,39600,39600,27000
0471,89757.05,39600,39600,12600
0472,96602.1,39600,39600,18000
0473,168013.75,39600,39600,27000
0474,101036.25,39600,39600,14400
0475,132124.95,39600,39600,30600
0476,109317.85,39600,39600,21600
0477,124325.6,39600,39600,19800
0478,102160.9,39600,39600,21600
0479,130782.05,39600,39600,25200
0480,102871.25,39600,39600,23400
0481,166293,39600,39600,28800
0482,143279.6,39600,39600,30600
0483,153827.85,39600,39600,30600
0484,104136.05,39600,39600,21600
0485,119359.15,39600,39600,27000
0486,116175.8,39600,39600,25200
0487,105012.15,39600,39600,23400
