Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
00642,62258.25,21600,19800,12600
00643,64735.9,27000,21600,9000
00644,42443.2,23400,19800,5400
00645,45897.65,21600,19800,9000
00646,43755.1,25200,19800,7200
00647,45797.95,23400,19800,5400
00648,37097.45,19800,16200,7200
00649,48137.4,27000,21600,7200
00650,57860.4,27000,19800,7200
00651,39214.75,23400,18000,7200
00652,45235.4,21600,16200,7200
00653,35958.2,21600,16200,5400
00654,72662.45,27000,27000,10800
00655,51113.3,25200,23400,7200
00656,59867.85,25200,21600,9000
00657,56091.95,27000,21600,5400
00658,41320.3,19800,18000,5400
00659,37720.2,21600,16200,7200
00660,29997.8,23400,16200,3600
00661,49836,21600,18000,7200
00662,52177.95,25200,23400,7200
00663,55305.54999999999,19800,18000,7200
00664,48272.85,25200,18000,7200
00665,39997.5,23400,19800,5400
00666,39556.25,18000,14400,7200
00667,50771.6,25200,21600,5400
00668,37657.65,19800,16200,7200
00669,57267.4,27000,25200,5400
00670,59286.1,18000,16200,10800
00671,48191.4,19800,16200,7200
00672,65999.6,27000,21600,10800
00673,42938.65,23400,19800,7200
00674,77226.95,25200,21600,10800
00675,72207.59999999999,25200,23400,9000
00676,41301.15,25200,19800,7200
00677,38703.3,21600,19800,5400
00678,62747.7,25200,23400,9000
00679,38730.5,23400,21600,7200
00680,50243.70000000001,27000,23400,7200
00681,39837.25,27000,19800,5400
00682,59611.4,23400,19800,7200
00683,39294.95,18000,16200,9000
00684,56409.35,23400,19800,9000
00685,45894.04999999999,27000,19800,7200
00686,41481.4,23400,19800,5400
00687,49091.54999999999,23400,19800,5400
00688,44435.95,25200,23400,5400
00689,46315.9,21600,18000,7200
00690,33381.2,23400,19800,3600
00691,41888.45,27000,16200,9000
00692,55526.7,19800,19800,9000
00693,72975.9,28800,25200,10800
00694,38948.05,18000,16200,7200
00695,48214.65,23400,18000,7200
00696,46884.2,25200,21600,7200
00697,43014.4,23400,19800,5400
00698,43353.65,23400,21600,7200
00699,37532.25,18000,16200,5400
00700,40125.8,19800,18000,5400
00701,50085.4,23400,19800,9000
00702,56679.2,25200,23400,7200
00703,57257.8,23400,19800,9000
00704,54164.35,23400,19800,7200
00705,61886.4,25200,23400,9000
00706,33967.3,21600,12600,7200
00707,54652.95,21600,18000,7200
00708,54172.75,23400,19800,9000
00709,56476.04999999999,30600,23400,7200
00710,40785.7,19800,18000,7200
00711,44951.8,23400,19800,7200
00712,57777.25,21600,19800,7200
00713,48359.25,25200,23400,7200
00714,50148.1,23400,19800,7200
00715,53685.25,23400,21600,10800
00716,34051.5,19800,18000,3600
00717,71552.15,30600,28800,9000
00718,45307.85,25200,18000,5400
00719,41914.65,21600,18000,9000
00720,54547.2,25200,19800,9000
00721,45066.9,25200,23400,7200
00722,41897.8,25200,19800,5400
00723,44997.1,19800,16200,9000
00724,43681.35,18000,14400,9000
00725,52206.2,23400,18000,10800
00726,54571.15,25200,19800,7200
00727,49941.25,25200,21600,7200
00728,67176.45,25200,23400,10800
00729,56806.7,23400,19800,7200
00730,49979.65,23400,19800,9000
00731,62659,27000,23400,7200
00732,34277,21600,16200,5400
00733,52277.55,27000,21600,9000
00734,39941.65,21600,18000,5400
00735,49453.35,28800,21600,7200
00736,56692.9,28800,21600,7200
00737,30704.399999999994,23400,14400,5400
00738,53393.75,19800,18000,7200
00739,72645.5,30600,28800,9000
00740,44768.15,19800,18000,9000
00741,48192.05,28800,19800,7200
00742,54786.9,27000,21600,9000
00743,60198.1,21600,18000,10800
00744,46309.1,25200,19800,9000
00745,52370.85,25200,21600,10800
00746,45287.7,27000,21600,7200
00747,64450.9,21600,18000,7200
00748,42680.85,18000,14400,9000
00749,69420.75,23400,21600,12600
00750,42440.25,25200,23400,7200
00751,42491.8,23400,19800,5400
00752,53214.7,30600,21600,9000
00753,38268.6,25200,19800,5400
00754,55924.85,23400,21600,9000
00755,73078.05,27000,21600,9000
00756,42023.2,25200,19800,5400
00757,38565.29999999999,19800,19800,5400
00758,54034.85,18000,16200,9000
00759,48453.65,25200,23400,7200
00760,36597.8,27000,19800,5400
00761,61056.6,25200,23400,7200
00762,60735.75,25200,19800,9000
00763,62226.54999999999,25200,21600,7200
00764,43575.25,23400,19800,5400
00765,46182.04999999999,25200,19800,7200
00766,43384.6,18000,18000,9000
00767,47278.7,27000,23400,5400
00768,49228.85,21600,16200,10800
00769,58295.7,23400,19800,9000
00770,46042.85,25200,23400,7200
00771,77863.4,23400,21600,10800
00772,44889.05,28800,21600,5400
00773,75669.45,27000,23400,9000
00774,60352.2,21600,18000,9000
00775,35961.3,25200,19800,5400
00776,65226.65,27000,23400,9000
00777,41908.25,23400,16200,7200
00778,64311.7,25200,23400,7200
00779,71876.75,19800,18000,12600
00780,45136.15,18000,18000,7200
00781,47733.45,21600,21600,7200
00782,47674.05,21600,19800,7200
00783,53786.05,25200,21600,10800
00784,38956.95,23400,19800,5400
00785,43473.1,23400,21600,5400
00786,45404.5,25200,18000,9000
00787,40191.05,25200,16200,5400
00788,43746.4,27000,23400,7200
00789,38140.05,23400,14400,7200
00790,50472.85,23400,19800,10800
00791,28377,18000,16200,3600
00792,46117.95,23400,21600,9000
00793,41695.45,25200,18000,5400
00794,35787.9,23400,18000,5400
00795,48945.85,23400,23400,7200
00796,56674.95,21600,16200,9000
00797,59081.35,21600,19800,7200
00798,39632.15,25200,18000,7200
00799,34567.45,21600,18000,5400
00800,58135.2,27000,23400,5400
00801,38363.3,23400,19800,3600
00802,66670.25,23400,19800,10800
00803,42547.25,25200,19800,7200
00804,41512.7,23400,16200,7200
00805,34736,19800,16200,5400
00806,67909,25200,23400,9000
00807,54161.6,21600,19800,9000
00808,66480.4,25200,21600,10800
