Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
21367,34653.55,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21368,63757.04999999999,23400s (~6.5 hours),23400s (~6.5 hours),12600s (~3.5 hours)
21369,75572.4,27000s (~7.5 hours),23400s (~6.5 hours),14400s (~4 hours)
2137,62909.85,25200s (~7 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21370,37677.85,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21371,40952.5,16200s (~4.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21372,28837.75,19800s (~5.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21373,30472.600000000006,16200s (~4.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21374,34785.75,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
21375,36228.25,28800s (~8 hours),23400s (~6.5 hours),3600s (~1 hours)
21376,38720.25,21600s (~6 hours),14400s (~4 hours),7200s (~2 hours)
21377,31623.7,23400s (~6.5 hours),18000s (~5 hours),1800s (~30 minutes)
21378,70533.25,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
21379,36047.5,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
2138,71113.65,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
21380,32174.75,14400s (~4 hours),10800s (~3 hours),7200s (~2 hours)
21381,44692,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
21382,28963.1,19800s (~5.5 hours),14400s (~4 hours),3600s (~1 hours)
21383,47666.75,23400s (~6.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21384,45630.7,28800s (~8 hours),19800s (~5.5 hours),7200s (~2 hours)
21385,40433.45,23400s (~6.5 hours),14400s (~4 hours),9000s (~2.5 hours)
21386,51750.9,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
21387,56625.85,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
21388,26362.3,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21389,52076.85,23400s (~6.5 hours),16200s (~4.5 hours),12600s (~3.5 hours)
2139,67859.95,28800s (~8 hours),25200s (~7 hours),12600s (~3.5 hours)
21390,56905.25,21600s (~6 hours),21600s (~6 hours),7200s (~2 hours)
21391,36636.2,25200s (~7 hours),18000s (~5 hours),3600s (~1 hours)
21392,86839,34200s (~9.5 hours),28800s (~8 hours),10800s (~3 hours)
21393,38565.55,16200s (~4.5 hours),10800s (~3 hours),9000s (~2.5 hours)
21394,26732.05,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
21395,51504.35,14400s (~4 hours),14400s (~4 hours),5400s (~1.5 hours)
21396,25332.5,19800s (~5.5 hours),9000s (~2.5 hours),1800s (~30 minutes)
21397,30467.5,19800s (~5.5 hours),19800s (~5.5 hours),1800s (~30 minutes)
21398,44902.8,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21399,55120.79999999999,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
2140,41291,19800s (~5.5 hours),12600s (~3.5 hours),7200s (~2 hours)
21400,44647.95,27000s (~7.5 hours),18000s (~5 hours),7200s (~2 hours)
21401,32770.25,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
21402,31968.2,27000s (~7.5 hours),18000s (~5 hours),3600s (~1 hours)
21403,37495.4,25200s (~7 hours),14400s (~4 hours),5400s (~1.5 hours)
21404,63832.65,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
21405,35994.35,19800s (~5.5 hours),14400s (~4 hours),7200s (~2 hours)
21406,42043.95,21600s (~6 hours),19800s (~5.5 hours),7200s (~2 hours)
21407,28805.3,21600s (~6 hours),12600s (~3.5 hours),3600s (~1 hours)
21408,33331.25,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21409,15538.85,18000s (~5 hours),9000s (~2.5 hours),0s
2141,57297.7,25200s (~7 hours),23400s (~6.5 hours),7200s (~2 hours)
21410,63760.85,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
21411,41909.4,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
21412,53767.65,30600s (~8.5 hours),23400s (~6.5 hours),7200s (~2 hours)
21413,34882.9,21600s (~6 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21414,73655.15,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
21415,58432.54999999999,19800s (~5.5 hours),16200s (~4.5 hours),10800s (~3 hours)
21416,46007.7,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21417,56866,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
21418,62608.95,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
21419,31822.5,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
2142,27749.1,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
21420,51686.79999999999,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
21421,69537.15,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
21422,50111.15,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21423,33494.799999999996,25200s (~7 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21424,48554.15,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21425,50625.2,23400s (~6.5 hours),23400s (~6.5 hours),7200s (~2 hours)
21426,40625.85,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
21427,35880.9,16200s (~4.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21428,54565.7,25200s (~7 hours),25200s (~7 hours),7200s (~2 hours)
21429,35264.799999999996,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
2143,51129.45,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
21430,63461.35,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
21431,39106.1,19800s (~5.5 hours),14400s (~4 hours),9000s (~2.5 hours)
21432,43908.1,28800s (~8 hours),25200s (~7 hours),3600s (~1 hours)
21433,41744.25,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
21434,51853.85,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
21435,54413.9,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21436,32565.1,27000s (~7.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21437,68752.6,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21438,42735.04999999999,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21439,46780.79999999999,25200s (~7 hours),19800s (~5.5 hours),7200s (~2 hours)
2144,35717,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
21440,51603.04999999999,28800s (~8 hours),21600s (~6 hours),7200s (~2 hours)
21441,49189.5,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21442,34693.85,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
21443,71726,25200s (~7 hours),23400s (~6.5 hours),12600s (~3.5 hours)
21444,39528,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
21445,45193.7,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
21446,30780.05,21600s (~6 hours),18000s (~5 hours),3600s (~1 hours)
21447,82742.09999999998,27000s (~7.5 hours),27000s (~7.5 hours),16200s (~4.5 hours)
21448,37194.95,23400s (~6.5 hours),10800s (~3 hours),7200s (~2 hours)
21449,49775.9,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
2145,47201.4,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
21450,50385.6,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
21451,50599.55,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
21452,30454.7,16200s (~4.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21453,34004.75,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
21454,32910.25,18000s (~5 hours),14400s (~4 hours),5400s (~1.5 hours)
21455,20403.45,19800s (~5.5 hours),12600s (~3.5 hours),0s
21456,32385.6,28800s (~8 hours),19800s (~5.5 hours),3600s (~1 hours)
21457,50436.70000000001,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
21458,55795.45,27000s (~7.5 hours),21600s (~6 hours),10800s (~3 hours)
21459,30705.45,23400s (~6.5 hours),16200s (~4.5 hours),1800s (~30 minutes)
2146,55915.7,25200s (~7 hours),21600s (~6 hours),12600s (~3.5 hours)
21460,44706.8,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21461,44197,27000s (~7.5 hours),21600s (~6 hours),5400s (~1.5 hours)
21462,49276.45,28800s (~8 hours),23400s (~6.5 hours),7200s (~2 hours)
21463,34538.9,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
21464,41545.75,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
21465,43546.35,25200s (~7 hours),18000s (~5 hours),7200s (~2 hours)
21466,28059.3,16200s (~4.5 hours),10800s (~3 hours),5400s (~1.5 hours)
21467,70015,32400s (~9 hours),21600s (~6 hours),7200s (~2 hours)
21468,50454.7,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21469,58281.95,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
2147,29487.5,19800s (~5.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21470,26583.9,19800s (~5.5 hours),14400s (~4 hours),3600s (~1 hours)
21471,43252.1,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
21472,39326.1,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21473,83942.65,27000s (~7.5 hours),23400s (~6.5 hours),16200s (~4.5 hours)
21474,29609.2,19800s (~5.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21475,53715.4,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
21476,47383.8,27000s (~7.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21477,22019.6,14400s (~4 hours),12600s (~3.5 hours),1800s (~30 minutes)
21478,56315.25,19800s (~5.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21479,36933.4,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
2148,39913.1,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
21480,59211.15,28800s (~8 hours),27000s (~7.5 hours),9000s (~2.5 hours)
21481,70322.7,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
21482,35759.15,18000s (~5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21483,57641,25200s (~7 hours),25200s (~7 hours),12600s (~3.5 hours)
21484,63656.6,32400s (~9 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21485,54341.25,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21486,46462.9,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21487,59071,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
21488,32199.95,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
21489,87109.95,28800s (~8 hours),23400s (~6.5 hours),14400s (~4 hours)
2149,46958.1,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
21490,43065.8,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21491,33204,25200s (~7 hours),19800s (~5.5 hours),3600s (~1 hours)
21492,44602.45,21600s (~6 hours),16200s (~4.5 hours),9000s (~2.5 hours)
21493,49319.7,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
21494,43943.85,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21495,44772.45000000001,25200s (~7 hours),21600s (~6 hours),5400s (~1.5 hours)
21496,45842.85,30600s (~8.5 hours),21600s (~6 hours),7200s (~2 hours)
21497,57050.9,23400s (~6.5 hours),21600s (~6 hours),9000s (~2.5 hours)
21498,55840.85,28800s (~8 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21499,34864.1,19800s (~5.5 hours),16200s (~4.5 hours),3600s (~1 hours)
2150,35891.9,12600s (~3.5 hours),10800s (~3 hours),5400s (~1.5 hours)
21500,56770.54999999999,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21501,33272.45,27000s (~7.5 hours),19800s (~5.5 hours),3600s (~1 hours)
21502,37061.75,23400s (~6.5 hours),21600s (~6 hours),0s
21503,44284.75,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
21504,64760.7,28800s (~8 hours),21600s (~6 hours),12600s (~3.5 hours)
21505,27167.899999999994,14400s (~4 hours),12600s (~3.5 hours),3600s (~1 hours)
21506,66017.3,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21507,32422.65,18000s (~5 hours),18000s (~5 hours),3600s (~1 hours)
21508,77816.45,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
21509,19405.149999999994,16200s (~4.5 hours),9000s (~2.5 hours),1800s (~30 minutes)
2151,38377.7,30600s (~8.5 hours),21600s (~6 hours),3600s (~1 hours)
21510,70821.9,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
21511,45032.65,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
21512,44580.04999999999,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
21513,46592.4,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
21514,74059,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
21515,34339.55,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
21516,61843.75,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21517,40263.15,27000s (~7.5 hours),18000s (~5 hours),5400s (~1.5 hours)
21518,57946.75,28800s (~8 hours),23400s (~6.5 hours),10800s (~3 hours)
21519,48778.85,27000s (~7.5 hours),25200s (~7 hours),7200s (~2 hours)
2152,60823.7,27000s (~7.5 hours),25200s (~7 hours),9000s (~2.5 hours)
21520,69111.05,28800s (~8 hours),25200s (~7 hours),9000s (~2.5 hours)
21521,42658.6,16200s (~4.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21522,74185.8,32400s (~9 hours),27000s (~7.5 hours),14400s (~4 hours)
21523,28012.15,25200s (~7 hours),18000s (~5 hours),1800s (~30 minutes)
21524,53858.85,25200s (~7 hours),21600s (~6 hours),9000s (~2.5 hours)
21525,30466.399999999994,18000s (~5 hours),16200s (~4.5 hours),3600s (~1 hours)
21526,72511.4,30600s (~8.5 hours),25200s (~7 hours),10800s (~3 hours)
21527,47621.04999999999,19800s (~5.5 hours),18000s (~5 hours),5400s (~1.5 hours)
21528,60351.65,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
21529,35609.15,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
2153,33416.55,16200s (~4.5 hours),16200s (~4.5 hours),3600s (~1 hours)
21530,71437.6,28800s (~8 hours),21600s (~6 hours),9000s (~2.5 hours)
21531,37978.1,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
21532,35876.7,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
21533,58118.6,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21534,63467.75,25200s (~7 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21535,41046.85,21600s (~6 hours),18000s (~5 hours),5400s (~1.5 hours)
21536,66155.59999999999,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21537,76948.05,28800s (~8 hours),21600s (~6 hours),9000s (~2.5 hours)
21538,32311.25,16200s (~4.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21539,13467.6,16200s (~4.5 hours),7200s (~2 hours),0s
2154,31899.4,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
21540,49784.75,23400s (~6.5 hours),18000s (~5 hours),5400s (~1.5 hours)
21541,57050.2,25200s (~7 hours),19800s (~5.5 hours),12600s (~3.5 hours)
21542,31000.85,18000s (~5 hours),16200s (~4.5 hours),0s
21543,25319.75,14400s (~4 hours),9000s (~2.5 hours),5400s (~1.5 hours)
21544,75622.34999999998,27000s (~7.5 hours),21600s (~6 hours),10800s (~3 hours)
21545,70948,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
21546,54615.85,27000s (~7.5 hours),23400s (~6.5 hours),10800s (~3 hours)
21547,43152.25,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
21548,45792.75,28800s (~8 hours),27000s (~7.5 hours),7200s (~2 hours)
21549,37591.1,25200s (~7 hours),16200s (~4.5 hours),7200s (~2 hours)
2155,38202.9,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21550,26548,21600s (~6 hours),18000s (~5 hours),1800s (~30 minutes)
21551,52811.25,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
21552,46505.25,25200s (~7 hours),23400s (~6.5 hours),5400s (~1.5 hours)
21553,31839.35,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
21554,16378.9,18000s (~5 hours),14400s (~4 hours),1800s (~30 minutes)
21555,30499.2,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
21556,73918.8,19800s (~5.5 hours),18000s (~5 hours),10800s (~3 hours)
21557,38235.95,23400s (~6.5 hours),14400s (~4 hours),7200s (~2 hours)
21558,30040.15,21600s (~6 hours),19800s (~5.5 hours),3600s (~1 hours)
21559,32933,16200s (~4.5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
2156,70549.95,27000s (~7.5 hours),23400s (~6.5 hours),16200s (~4.5 hours)
21560,31459.5,18000s (~5 hours),10800s (~3 hours),7200s (~2 hours)
21561,43911.4,18000s (~5 hours),14400s (~4 hours),7200s (~2 hours)
21562,33888.75,19800s (~5.5 hours),10800s (~3 hours),5400s (~1.5 hours)
21563,52895.4,21600s (~6 hours),18000s (~5 hours),10800s (~3 hours)
21564,41022.95,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21565,30176.15,23400s (~6.5 hours),12600s (~3.5 hours),3600s (~1 hours)
21566,35157.5,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21567,39725.6,16200s (~4.5 hours),14400s (~4 hours),9000s (~2.5 hours)
21568,40771.79999999999,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21569,42801.45,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
2157,39926.9,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
21570,33722.9,21600s (~6 hours),12600s (~3.5 hours),1800s (~30 minutes)
21571,23551.25,16200s (~4.5 hours),10800s (~3 hours),3600s (~1 hours)
21572,47175.5,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21573,40066.6,19800s (~5.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21574,68956.2,27000s (~7.5 hours),25200s (~7 hours),12600s (~3.5 hours)
21575,53143,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
21576,35444.05,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
21577,33121.1,19800s (~5.5 hours),16200s (~4.5 hours),1800s (~30 minutes)
21578,38844.3,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
21579,52423.65,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
2158,17150.35,16200s (~4.5 hours),12600s (~3.5 hours),0s
21580,28142.9,23400s (~6.5 hours),18000s (~5 hours),1800s (~30 minutes)
21581,46361.15,25200s (~7 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21582,48261.35,28800s (~8 hours),25200s (~7 hours),5400s (~1.5 hours)
21583,48932.85,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
21584,57015.15,27000s (~7.5 hours),21600s (~6 hours),10800s (~3 hours)
21585,48675.05,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
21586,55976.05,25200s (~7 hours),23400s (~6.5 hours),10800s (~3 hours)
21587,49539.95,23400s (~6.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
21588,76090.6,25200s (~7 hours),25200s (~7 hours),10800s (~3 hours)
21589,26508.05,23400s (~6.5 hours),12600s (~3.5 hours),3600s (~1 hours)
2159,30486.25,21600s (~6 hours),14400s (~4 hours),5400s (~1.5 hours)
21590,51229.54999999999,28800s (~8 hours),25200s (~7 hours),7200s (~2 hours)
21591,29337.05,23400s (~6.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21592,16604.95,10800s (~3 hours),7200s (~2 hours),1800s (~30 minutes)
21593,90107,25200s (~7 hours),23400s (~6.5 hours),14400s (~4 hours)
21594,30671.399999999994,18000s (~5 hours),12600s (~3.5 hours),1800s (~30 minutes)
21595,57860.6,23400s (~6.5 hours),21600s (~6 hours),7200s (~2 hours)
21596,86884.2,28800s (~8 hours),25200s (~7 hours),16200s (~4.5 hours)
21597,55369.25,32400s (~9 hours),27000s (~7.5 hours),9000s (~2.5 hours)
21598,60031.95,28800s (~8 hours),21600s (~6 hours),10800s (~3 hours)
21599,48523.6,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
2160,43999.7,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
21600,33735.85,23400s (~6.5 hours),16200s (~4.5 hours),5400s (~1.5 hours)
21601,35735.2,21600s (~6 hours),19800s (~5.5 hours),1800s (~30 minutes)
21602,56184.05,21600s (~6 hours),21600s (~6 hours),14400s (~4 hours)
21603,50240.2,21600s (~6 hours),16200s (~4.5 hours),10800s (~3 hours)
21604,71939.7,27000s (~7.5 hours),21600s (~6 hours),12600s (~3.5 hours)
21605,41654.35,23400s (~6.5 hours),18000s (~5 hours),7200s (~2 hours)
21606,43412,23400s (~6.5 hours),19800s (~5.5 hours),7200s (~2 hours)
21607,53089.1,21600s (~6 hours),16200s (~4.5 hours),7200s (~2 hours)
21608,27859.65,21600s (~6 hours),12600s (~3.5 hours),1800s (~30 minutes)
21609,48526.1,28800s (~8 hours),21600s (~6 hours),9000s (~2.5 hours)
2161,46243.9,21600s (~6 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21610,43237.85,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
21611,30046.4,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
21612,57026.55,21600s (~6 hours),18000s (~5 hours),14400s (~4 hours)
21613,23157.05,18000s (~5 hours),14400s (~4 hours),1800s (~30 minutes)
21614,52545.25,25200s (~7 hours),18000s (~5 hours),5400s (~1.5 hours)
21615,51729.54999999999,25200s (~7 hours),23400s (~6.5 hours),3600s (~1 hours)
21616,65404.5,28800s (~8 hours),18000s (~5 hours),10800s (~3 hours)
21617,34675.25,19800s (~5.5 hours),18000s (~5 hours),7200s (~2 hours)
21618,58179.2,23400s (~6.5 hours),18000s (~5 hours),9000s (~2.5 hours)
21619,56985.35,25200s (~7 hours),19800s (~5.5 hours),12600s (~3.5 hours)
2162,87035.3,28800s (~8 hours),27000s (~7.5 hours),12600s (~3.5 hours)
21620,48789.35,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21621,62863.35,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21622,31684.1,19800s (~5.5 hours),14400s (~4 hours),3600s (~1 hours)
21623,35528.7,23400s (~6.5 hours),14400s (~4 hours),7200s (~2 hours)
21624,42954.95,21600s (~6 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21625,28238.05,21600s (~6 hours),14400s (~4 hours),3600s (~1 hours)
21626,53501.8,25200s (~7 hours),19800s (~5.5 hours),10800s (~3 hours)
21627,45349.35,30600s (~8.5 hours),21600s (~6 hours),7200s (~2 hours)
21628,55725.35,23400s (~6.5 hours),19800s (~5.5 hours),5400s (~1.5 hours)
21629,34351.45,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
2163,48336.85,27000s (~7.5 hours),23400s (~6.5 hours),7200s (~2 hours)
21630,35593.95,18000s (~5 hours),12600s (~3.5 hours),7200s (~2 hours)
21631,39013.85,18000s (~5 hours),18000s (~5 hours),7200s (~2 hours)
21632,54933.9,16200s (~4.5 hours),16200s (~4.5 hours),9000s (~2.5 hours)
21633,29383.85,18000s (~5 hours),12600s (~3.5 hours),5400s (~1.5 hours)
21634,64867.45,27000s (~7.5 hours),18000s (~5 hours),12600s (~3.5 hours)
21635,61375.75,23400s (~6.5 hours),19800s (~5.5 hours),10800s (~3 hours)
21636,26609.8,18000s (~5 hours),14400s (~4 hours),1800s (~30 minutes)
21637,46534.1,23400s (~6.5 hours),14400s (~4 hours),7200s (~2 hours)
21638,62902.9,25200s (~7 hours),21600s (~6 hours),10800s (~3 hours)
21639,67730.95,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
2164,61633.5,27000s (~7.5 hours),19800s (~5.5 hours),10800s (~3 hours)
21640,41194.25,25200s (~7 hours),25200s (~7 hours),7200s (~2 hours)
21641,46599.95,27000s (~7.5 hours),21600s (~6 hours),9000s (~2.5 hours)
21642,54425.6,23400s (~6.5 hours),19800s (~5.5 hours),9000s (~2.5 hours)
21643,73622.4,28800s (~8 hours),23400s (~6.5 hours),12600s (~3.5 hours)
21644,61566.2,27000s (~7.5 hours),23400s (~6.5 hours),14400s (~4 hours)
21645,29796.3,27000s (~7.5 hours),12600s (~3.5 hours),1800s (~30 minutes)
21646,39186.25,18000s (~5 hours),12600s (~3.5 hours),3600s (~1 hours)
21647,66766.9,23400s (~6.5 hours),21600s (~6 hours),10800s (~3 hours)
21648,32179,27000s (~7.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21649,49171.45,21600s (~6 hours),18000s (~5 hours),7200s (~2 hours)
2165,72047.25,32400s (~9 hours),27000s (~7.5 hours),14400s (~4 hours)
21650,47854.75,25200s (~7 hours),18000s (~5 hours),9000s (~2.5 hours)
21651,40721.8,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
21652,32319.4,19800s (~5.5 hours),18000s (~5 hours),3600s (~1 hours)
21653,43221.15,14400s (~4 hours),14400s (~4 hours),9000s (~2.5 hours)
21654,76914.65,27000s (~7.5 hours),25200s (~7 hours),10800s (~3 hours)
21655,37617.45,23400s (~6.5 hours),21600s (~6 hours),3600s (~1 hours)
21656,42384.4,25200s (~7 hours),21600s (~6 hours),7200s (~2 hours)
21657,33453.1,21600s (~6 hours),16200s (~4.5 hours),3600s (~1 hours)
21658,45947.65,21600s (~6 hours),18000s (~5 hours),9000s (~2.5 hours)
21659,32520.15,23400s (~6.5 hours),18000s (~5 hours),3600s (~1 hours)
2166,28784.399999999994,23400s (~6.5 hours),14400s (~4 hours),3600s (~1 hours)
21660,36574.3,23400s (~6.5 hours),19800s (~5.5 hours),3600s (~1 hours)
21661,49062.75,21600s (~6 hours),14400s (~4 hours),10800s (~3 hours)
21662,29272.8,18000s (~5 hours),14400s (~4 hours),3600s (~1 hours)
21663,53439.75,21600s (~6 hours),14400s (~4 hours),9000s (~2.5 hours)
21664,79192.3,27000s (~7.5 hours),23400s (~6.5 hours),9000s (~2.5 hours)
21665,16131.6,14400s (~4 hours),7200s (~2 hours),1800s (~30 minutes)
21666,66617.4,27000s (~7.5 hours),27000s (~7.5 hours),10800s (~3 hours)
21667,36953.95,19800s (~5.5 hours),14400s (~4 hours),5400s (~1.5 hours)
21668,59223.15,23400s (~6.5 hours),21600s (~6 hours),12600s (~3.5 hours)
21669,42926.4,19800s (~5.5 hours),16200s (~4.5 hours),7200s (~2 hours)
2167,30662.15,23400s (~6.5 hours),18000s (~5 hours),1800s (~30 minutes)
